url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/healing_database_portraits_month_6_las_vegas/,healing_database_portraits_month_6_las_vegas/code.html,healing-database,Portraits Tattoo Healing — Month 6 | Work of Art,Portraits Tattoo Healing — Month 6,https://workofarttattoo.com/healing_database_portraits_month_6_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",828,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,4.6,high,https://workofarttattoo.com/healing_database_portraits_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_portraits_tattoos_las_vegas/,healing_database_portraits_tattoos_las_vegas/code.html,healing-database,Portraits Tattoo Healing Timeline — Las Vegas | Work of Art,Portraits Tattoo Healing — All Stages,https://workofarttattoo.com/healing_database_portraits_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",683,1,1,lookup tattoo healing stage by style/time,2,4,5,2,12,4.5,high,https://workofarttattoo.com/healing_database_color_tattoos_las_vegas/,4,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style healing overview overlaps with master healing hub; keep subordinate only with enough real evidence
https://workofarttattoo.com/healing_database_portraits_week_1_las_vegas/,healing_database_portraits_week_1_las_vegas/code.html,healing-database,Portraits Tattoo Healing — Week 1 | Work of Art,Portraits Tattoo Healing — Week 1,https://workofarttattoo.com/healing_database_portraits_week_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",834,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_portraits_week_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_portraits_week_2_las_vegas/,healing_database_portraits_week_2_las_vegas/code.html,healing-database,Portraits Tattoo Healing — Week 2 | Work of Art,Portraits Tattoo Healing — Week 2,https://workofarttattoo.com/healing_database_portraits_week_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",856,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_portraits_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_portraits_week_3_las_vegas/,healing_database_portraits_week_3_las_vegas/code.html,healing-database,Portraits Tattoo Healing — Week 3 | Work of Art,Portraits Tattoo Healing — Week 3,https://workofarttattoo.com/healing_database_portraits_week_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",817,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_portraits_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_portraits_year_1_las_vegas/,healing_database_portraits_year_1_las_vegas/code.html,healing-database,Portraits Tattoo Healing — Year 1 | Work of Art,Portraits Tattoo Healing — Year 1,https://workofarttattoo.com/healing_database_portraits_year_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",854,2,0,lookup tattoo healing stage by style/time,5,4,5,4,2,4.2,high,https://workofarttattoo.com/healing_database_color_year_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_day_1_las_vegas/,healing_database_tattoo_day_1_las_vegas/code.html,healing-database,Tattoo Healing Day 1 — What to Expect | Work of Art,Tattoo Healing Day 1 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_day_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1036,8,2,lookup tattoo healing stage by style/time,5,5,5,4,9,2.6,medium,https://workofarttattoo.com/healing_database_tattoo_day_4_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_day_2_las_vegas/,healing_database_tattoo_day_2_las_vegas/code.html,healing-database,Tattoo Healing Day 2 — What to Expect | Work of Art,Tattoo Healing Day 2 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_day_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",898,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.3,low-medium,https://workofarttattoo.com/healing_database_tattoo_day_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_day_3_las_vegas/,healing_database_tattoo_day_3_las_vegas/code.html,healing-database,Tattoo Healing Day 3 — What to Expect | Work of Art,Tattoo Healing Day 3 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_day_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",892,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.6,medium,https://workofarttattoo.com/healing_database_tattoo_day_4_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_day_4_las_vegas/,healing_database_tattoo_day_4_las_vegas/code.html,healing-database,Tattoo Healing Day 4 — What to Expect | Work of Art,Tattoo Healing Day 4 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_day_4_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",839,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.6,medium,https://workofarttattoo.com/healing_database_tattoo_day_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_month_1_las_vegas/,healing_database_tattoo_month_1_las_vegas/code.html,healing-database,Tattoo Healing Month 1 — What to Expect | Work of Art,Tattoo Healing Month 1 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_month_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",868,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.5,medium,https://workofarttattoo.com/healing_database_tattoo_month_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_month_3_las_vegas/,healing_database_tattoo_month_3_las_vegas/code.html,healing-database,Tattoo Healing Month 3 — What to Expect | Work of Art,Tattoo Healing Month 3 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_month_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",870,7,2,lookup tattoo healing stage by style/time,5,5,5,4,3,2.6,medium,https://workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,healing_database_tattoo_month_6_las_vegas/code.html,healing-database,Tattoo Healing Month 6 — What to Expect | Work of Art,Tattoo Healing Month 6 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",804,2,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.6,medium,https://workofarttattoo.com/healing_database_tattoo_month_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_timeline_encyclopedia_las_vegas/,healing_database_tattoo_timeline_encyclopedia_las_vegas/code.html,healing-database,Tattoo Healing Database — Timeline Encyclopedia | Work of Art,Tattoo Healing Database — Timeline Encyclopedia,https://workofarttattoo.com/healing_database_tattoo_timeline_encyclopedia_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1247,3,3,lookup tattoo healing stage by style/time,5,4,5,4,616,1.8,low-medium,https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,4,4,4,IMPROVE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,hub overlaps with better real-example healing page; consolidate into one excellent healing resource
https://workofarttattoo.com/healing_database_tattoo_week_1_las_vegas/,healing_database_tattoo_week_1_las_vegas/code.html,healing-database,Tattoo Healing Week 1 — What to Expect | Work of Art,Tattoo Healing Week 1 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_week_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",841,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.5,medium,https://workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_week_2_las_vegas/,healing_database_tattoo_week_2_las_vegas/code.html,healing-database,Tattoo Healing Week 2 — What to Expect | Work of Art,Tattoo Healing Week 2 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_week_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",833,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.5,medium,https://workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,healing_database_tattoo_week_3_las_vegas/code.html,healing-database,Tattoo Healing Week 3 — What to Expect | Work of Art,Tattoo Healing Week 3 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",830,1,2,lookup tattoo healing stage by style/time,2,4,5,2,3,2.5,medium,https://workofarttattoo.com/healing_database_tattoo_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_tattoo_year_1_las_vegas/,healing_database_tattoo_year_1_las_vegas/code.html,healing-database,Tattoo Healing Year 1 — What to Expect | Work of Art,Tattoo Healing Year 1 — What to Expect,https://workofarttattoo.com/healing_database_tattoo_year_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",865,3,2,lookup tattoo healing stage by style/time,5,4,5,4,2,2.1,low-medium,https://workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_day_1_las_vegas/,healing_database_traditional_day_1_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Day 1 | Work of Art,Traditional Tattoo Healing — Day 1,https://workofarttattoo.com/healing_database_traditional_day_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",989,1,0,lookup tattoo healing stage by style/time,2,4,5,2,2,4.7,high,https://workofarttattoo.com/healing_database_neo_traditional_day_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,healing_database_traditional_day_2_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Day 2 | Work of Art,Traditional Tattoo Healing — Day 2,https://workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",902,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,healing_database_traditional_day_3_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Day 3 | Work of Art,Traditional Tattoo Healing — Day 3,https://workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",874,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_day_4_las_vegas/,healing_database_traditional_day_4_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Day 4 | Work of Art,Traditional Tattoo Healing — Day 4,https://workofarttattoo.com/healing_database_traditional_day_4_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",850,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,healing_database_traditional_month_1_las_vegas/code.html,healing-database,Traditional Tattoo Healing — Month 1 | Work of Art,Traditional Tattoo Healing — Month 1,https://workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",865,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
